"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"130","ml_EUAir_pp_0.01_033_.mpx","EUAir","0.01","033",0.05,20,64,6
"131","ml_EUAir_pp_0.01_033_.mpx","EUAir","0.01","033",0.1,41,73,3
"132","ml_EUAir_pp_0.01_033_.mpx","EUAir","0.01","033",0.2,83,101,2
"133","ml_EUAir_pp_0.01_034_.mpx","EUAir","0.01","034",0.02,8,34,5
"134","ml_EUAir_pp_0.01_034_.mpx","EUAir","0.01","034",0.05,20,52,4
"135","ml_EUAir_pp_0.01_034_.mpx","EUAir","0.01","034",0.1,41,67,2
"136","ml_EUAir_pp_0.01_034_.mpx","EUAir","0.01","034",0.2,83,112,3
"137","ml_EUAir_pp_0.01_035_.mpx","EUAir","0.01","035",0.02,8,30,4
"138","ml_EUAir_pp_0.01_035_.mpx","EUAir","0.01","035",0.05,20,51,4
"139","ml_EUAir_pp_0.01_035_.mpx","EUAir","0.01","035",0.1,41,68,4
"140","ml_EUAir_pp_0.01_035_.mpx","EUAir","0.01","035",0.2,83,103,3
"141","ml_EUAir_pp_0.01_036_.mpx","EUAir","0.01","036",0.02,8,42,7
"142","ml_EUAir_pp_0.01_036_.mpx","EUAir","0.01","036",0.05,20,55,4
"143","ml_EUAir_pp_0.01_036_.mpx","EUAir","0.01","036",0.1,41,69,3
"144","ml_EUAir_pp_0.01_036_.mpx","EUAir","0.01","036",0.2,83,101,2
"145","ml_EUAir_pp_0.01_037_.mpx","EUAir","0.01","037",0.02,8,45,4
"146","ml_EUAir_pp_0.01_037_.mpx","EUAir","0.01","037",0.05,20,69,4
"147","ml_EUAir_pp_0.01_037_.mpx","EUAir","0.01","037",0.1,41,79,3
"148","ml_EUAir_pp_0.01_037_.mpx","EUAir","0.01","037",0.2,83,113,3
"149","ml_EUAir_pp_0.01_038_.mpx","EUAir","0.01","038",0.02,8,52,7
"150","ml_EUAir_pp_0.01_038_.mpx","EUAir","0.01","038",0.05,20,57,6
"151","ml_EUAir_pp_0.01_038_.mpx","EUAir","0.01","038",0.1,41,82,5
"152","ml_EUAir_pp_0.01_038_.mpx","EUAir","0.01","038",0.2,83,117,3
"153","ml_EUAir_pp_0.01_039_.mpx","EUAir","0.01","039",0.02,8,60,7
"154","ml_EUAir_pp_0.01_039_.mpx","EUAir","0.01","039",0.05,20,63,5
"155","ml_EUAir_pp_0.01_039_.mpx","EUAir","0.01","039",0.1,41,73,3
"156","ml_EUAir_pp_0.01_039_.mpx","EUAir","0.01","039",0.2,83,107,3
"157","ml_EUAir_pp_0.01_040_.mpx","EUAir","0.01","040",0.02,8,38,6
"158","ml_EUAir_pp_0.01_040_.mpx","EUAir","0.01","040",0.05,20,63,5
"159","ml_EUAir_pp_0.01_040_.mpx","EUAir","0.01","040",0.1,41,74,3
"160","ml_EUAir_pp_0.01_040_.mpx","EUAir","0.01","040",0.2,83,113,2
"161","ml_EUAir_pp_0.01_041_.mpx","EUAir","0.01","041",0.02,8,53,7
"162","ml_EUAir_pp_0.01_041_.mpx","EUAir","0.01","041",0.05,20,66,4
"163","ml_EUAir_pp_0.01_041_.mpx","EUAir","0.01","041",0.1,41,85,4
"164","ml_EUAir_pp_0.01_041_.mpx","EUAir","0.01","041",0.2,83,110,3
"165","ml_EUAir_pp_0.01_042_.mpx","EUAir","0.01","042",0.02,8,34,7
"166","ml_EUAir_pp_0.01_042_.mpx","EUAir","0.01","042",0.05,20,62,4
"167","ml_EUAir_pp_0.01_042_.mpx","EUAir","0.01","042",0.1,41,87,4
"168","ml_EUAir_pp_0.01_042_.mpx","EUAir","0.01","042",0.2,83,117,2
"169","ml_EUAir_pp_0.01_043_.mpx","EUAir","0.01","043",0.02,8,50,7
"170","ml_EUAir_pp_0.01_043_.mpx","EUAir","0.01","043",0.05,20,63,4
"171","ml_EUAir_pp_0.01_043_.mpx","EUAir","0.01","043",0.1,41,74,4
"172","ml_EUAir_pp_0.01_043_.mpx","EUAir","0.01","043",0.2,83,107,3
"173","ml_EUAir_pp_0.01_044_.mpx","EUAir","0.01","044",0.02,8,41,7
"174","ml_EUAir_pp_0.01_044_.mpx","EUAir","0.01","044",0.05,20,67,5
"175","ml_EUAir_pp_0.01_044_.mpx","EUAir","0.01","044",0.1,41,87,4
"176","ml_EUAir_pp_0.01_044_.mpx","EUAir","0.01","044",0.2,83,115,3
"177","ml_EUAir_pp_0.01_045_.mpx","EUAir","0.01","045",0.02,8,40,5
"178","ml_EUAir_pp_0.01_045_.mpx","EUAir","0.01","045",0.05,20,59,4
"179","ml_EUAir_pp_0.01_045_.mpx","EUAir","0.01","045",0.1,41,70,3
