"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"209","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.02,20,31,20,0
"210","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.05,50,68,50,0
"211","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.1,100,132,100,0
"212","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.2,200,260,200,0
"213","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.02,20,24,20,0
"214","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.05,50,78,50,0
"215","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.1,100,137,100,0
"216","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.2,200,266,200,0
"217","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.02,20,25,20,0
"218","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.05,50,64,50,0
"219","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.1,100,129,100,0
"220","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.2,200,266,201,0
"221","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.02,20,25,20,0
"222","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.05,50,69,52,0
"223","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.1,100,149,101,0
"224","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.2,200,287,200,0
"225","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.02,20,27,20,0
"226","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.05,50,72,50,0
"227","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.1,100,138,100,0
"228","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.2,200,271,200,0
"229","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.02,20,32,22,0
"230","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.05,50,71,50,0
"231","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.1,100,130,100,0
"232","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.2,200,254,200,0
"233","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.02,20,30,20,0
"234","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.05,50,69,51,0
"235","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.1,100,152,100,0
"236","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.2,200,282,200,0
"237","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.02,20,26,21,0
"238","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.05,50,68,51,0
"239","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.1,100,132,101,0
"240","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.2,200,264,202,0
"241","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.02,20,29,21,0
"242","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.05,50,75,50,0
"243","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.1,100,143,100,0
"244","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.2,200,267,200,0
"245","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.02,20,26,20,0
"246","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.05,50,64,50,0
"247","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.1,100,134,100,0
"248","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.2,200,254,200,0
"249","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.02,20,32,20,0
"250","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.05,50,71,50,0
"251","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.1,100,142,100,0
"252","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.2,200,285,202,0
"253","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.02,20,25,20,0
"254","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.05,50,75,50,0
"255","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.1,100,142,100,0
"256","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.2,200,268,200,0
"257","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.02,20,23,20,0
"258","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.05,50,66,50,0
"259","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.1,100,141,100,0
"260","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.2,200,269,201,0
"261","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.02,20,31,21,0
"262","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.05,50,73,51,0
"263","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.1,100,139,100,0
"264","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.2,200,279,200,0
"265","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.02,20,25,20,0
"266","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.05,50,64,50,0
"267","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.1,100,126,100,0
"268","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.2,200,255,200,0
"269","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.02,20,29,21,0
"270","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.05,50,67,50,0
