"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"157","ml_papa_pp_0.01_040_.mpx","papa","0.01","040",0.02,20,21,2
"158","ml_papa_pp_0.01_040_.mpx","papa","0.01","040",0.05,50,54,2
"159","ml_papa_pp_0.01_040_.mpx","papa","0.01","040",0.1,100,113,4
"160","ml_papa_pp_0.01_040_.mpx","papa","0.01","040",0.2,200,224,4
"161","ml_papa_pp_0.01_041_.mpx","papa","0.01","041",0.02,20,34,6
"162","ml_papa_pp_0.01_041_.mpx","papa","0.01","041",0.05,50,70,5
"163","ml_papa_pp_0.01_041_.mpx","papa","0.01","041",0.1,100,131,5
"164","ml_papa_pp_0.01_041_.mpx","papa","0.01","041",0.2,200,242,4
"165","ml_papa_pp_0.01_042_.mpx","papa","0.01","042",0.02,20,22,2
"166","ml_papa_pp_0.01_042_.mpx","papa","0.01","042",0.05,50,64,4
"167","ml_papa_pp_0.01_042_.mpx","papa","0.01","042",0.1,100,122,4
"168","ml_papa_pp_0.01_042_.mpx","papa","0.01","042",0.2,200,237,4
"169","ml_papa_pp_0.01_043_.mpx","papa","0.01","043",0.02,20,27,4
"170","ml_papa_pp_0.01_043_.mpx","papa","0.01","043",0.05,50,59,3
"171","ml_papa_pp_0.01_043_.mpx","papa","0.01","043",0.1,100,117,3
"172","ml_papa_pp_0.01_043_.mpx","papa","0.01","043",0.2,200,233,3
"173","ml_papa_pp_0.01_044_.mpx","papa","0.01","044",0.02,20,22,2
"174","ml_papa_pp_0.01_044_.mpx","papa","0.01","044",0.05,50,69,3
"175","ml_papa_pp_0.01_044_.mpx","papa","0.01","044",0.1,100,127,3
"176","ml_papa_pp_0.01_044_.mpx","papa","0.01","044",0.2,200,235,3
"177","ml_papa_pp_0.01_045_.mpx","papa","0.01","045",0.02,20,21,2
"178","ml_papa_pp_0.01_045_.mpx","papa","0.01","045",0.05,50,58,6
"179","ml_papa_pp_0.01_045_.mpx","papa","0.01","045",0.1,100,119,6
"180","ml_papa_pp_0.01_045_.mpx","papa","0.01","045",0.2,200,218,4
"181","ml_papa_pp_0.01_046_.mpx","papa","0.01","046",0.02,20,22,2
"182","ml_papa_pp_0.01_046_.mpx","papa","0.01","046",0.05,50,60,3
"183","ml_papa_pp_0.01_046_.mpx","papa","0.01","046",0.1,100,129,5
"184","ml_papa_pp_0.01_046_.mpx","papa","0.01","046",0.2,200,244,5
"185","ml_papa_pp_0.01_047_.mpx","papa","0.01","047",0.02,20,20,1
"186","ml_papa_pp_0.01_047_.mpx","papa","0.01","047",0.05,50,57,4
"187","ml_papa_pp_0.01_047_.mpx","papa","0.01","047",0.1,100,109,4
"188","ml_papa_pp_0.01_047_.mpx","papa","0.01","047",0.2,200,230,4
"189","ml_papa_pp_0.01_048_.mpx","papa","0.01","048",0.02,20,26,3
"190","ml_papa_pp_0.01_048_.mpx","papa","0.01","048",0.05,50,59,3
"191","ml_papa_pp_0.01_048_.mpx","papa","0.01","048",0.1,100,117,3
"192","ml_papa_pp_0.01_048_.mpx","papa","0.01","048",0.2,200,230,4
"193","ml_papa_pp_0.01_049_.mpx","papa","0.01","049",0.02,20,26,3
"194","ml_papa_pp_0.01_049_.mpx","papa","0.01","049",0.05,50,78,9
"195","ml_papa_pp_0.01_049_.mpx","papa","0.01","049",0.1,100,134,9
"196","ml_papa_pp_0.01_049_.mpx","papa","0.01","049",0.2,200,243,4
"197","ml_papa_pp_0.01_050_.mpx","papa","0.01","050",0.02,20,24,3
"198","ml_papa_pp_0.01_050_.mpx","papa","0.01","050",0.05,50,66,5
"199","ml_papa_pp_0.01_050_.mpx","papa","0.01","050",0.1,100,130,5
"200","ml_papa_pp_0.01_050_.mpx","papa","0.01","050",0.2,200,241,5
"201","ml_papa_pp_0.01_051_.mpx","papa","0.01","051",0.02,20,21,2
"202","ml_papa_pp_0.01_051_.mpx","papa","0.01","051",0.05,50,58,3
"203","ml_papa_pp_0.01_051_.mpx","papa","0.01","051",0.1,100,125,5
"204","ml_papa_pp_0.01_051_.mpx","papa","0.01","051",0.2,200,239,3
"205","ml_papa_pp_0.01_052_.mpx","papa","0.01","052",0.02,20,20,1
"206","ml_papa_pp_0.01_052_.mpx","papa","0.01","052",0.05,50,57,2
"207","ml_papa_pp_0.01_052_.mpx","papa","0.01","052",0.1,100,132,6
"208","ml_papa_pp_0.01_052_.mpx","papa","0.01","052",0.2,200,255,6
"209","ml_papa_pp_0.01_053_.mpx","papa","0.01","053",0.02,20,25,2
"210","ml_papa_pp_0.01_053_.mpx","papa","0.01","053",0.05,50,66,3
"211","ml_papa_pp_0.01_053_.mpx","papa","0.01","053",0.1,100,123,3
"212","ml_papa_pp_0.01_053_.mpx","papa","0.01","053",0.2,200,242,3
"213","ml_papa_pp_0.01_054_.mpx","papa","0.01","054",0.02,20,25,2
"214","ml_papa_pp_0.01_054_.mpx","papa","0.01","054",0.05,50,56,2
"215","ml_papa_pp_0.01_054_.mpx","papa","0.01","054",0.1,100,111,3
"216","ml_papa_pp_0.01_054_.mpx","papa","0.01","054",0.2,200,217,3
"217","ml_papa_pp_0.01_055_.mpx","papa","0.01","055",0.02,20,29,4
"218","ml_papa_pp_0.01_055_.mpx","papa","0.01","055",0.05,50,66,4
"219","ml_papa_pp_0.01_055_.mpx","papa","0.01","055",0.1,100,118,3
"220","ml_papa_pp_0.01_055_.mpx","papa","0.01","055",0.2,200,240,5
"221","ml_papa_pp_0.01_056_.mpx","papa","0.01","056",0.02,20,25,2
"222","ml_papa_pp_0.01_056_.mpx","papa","0.01","056",0.05,50,63,3
"223","ml_papa_pp_0.01_056_.mpx","papa","0.01","056",0.1,100,123,5
"224","ml_papa_pp_0.01_056_.mpx","papa","0.01","056",0.2,200,234,5
"225","ml_papa_pp_0.01_057_.mpx","papa","0.01","057",0.02,20,22,3
"226","ml_papa_pp_0.01_057_.mpx","papa","0.01","057",0.05,50,58,4
"227","ml_papa_pp_0.01_057_.mpx","papa","0.01","057",0.1,100,113,3
"228","ml_papa_pp_0.01_057_.mpx","papa","0.01","057",0.2,200,233,5
"229","ml_papa_pp_0.01_058_.mpx","papa","0.01","058",0.02,20,23,3
"230","ml_papa_pp_0.01_058_.mpx","papa","0.01","058",0.05,50,56,3
"231","ml_papa_pp_0.01_058_.mpx","papa","0.01","058",0.1,100,117,5
"232","ml_papa_pp_0.01_058_.mpx","papa","0.01","058",0.2,200,236,5
"233","ml_papa_pp_0.01_059_.mpx","papa","0.01","059",0.02,20,26,3
"234","ml_papa_pp_0.01_059_.mpx","papa","0.01","059",0.05,50,69,4
"235","ml_papa_pp_0.01_059_.mpx","papa","0.01","059",0.1,100,134,4
"236","ml_papa_pp_0.01_059_.mpx","papa","0.01","059",0.2,200,245,3
"237","ml_papa_pp_0.01_060_.mpx","papa","0.01","060",0.02,20,27,3
"238","ml_papa_pp_0.01_060_.mpx","papa","0.01","060",0.05,50,61,3
"239","ml_papa_pp_0.01_060_.mpx","papa","0.01","060",0.1,100,131,6
"240","ml_papa_pp_0.01_060_.mpx","papa","0.01","060",0.2,200,250,6
"241","ml_papa_pp_0.01_061_.mpx","papa","0.01","061",0.02,20,25,4
"242","ml_papa_pp_0.01_061_.mpx","papa","0.01","061",0.05,50,67,4
"243","ml_papa_pp_0.01_061_.mpx","papa","0.01","061",0.1,100,128,4
"244","ml_papa_pp_0.01_061_.mpx","papa","0.01","061",0.2,200,249,6
"245","ml_papa_pp_0.01_062_.mpx","papa","0.01","062",0.02,20,23,2
"246","ml_papa_pp_0.01_062_.mpx","papa","0.01","062",0.05,50,65,3
"247","ml_papa_pp_0.01_062_.mpx","papa","0.01","062",0.1,100,126,4
"248","ml_papa_pp_0.01_062_.mpx","papa","0.01","062",0.2,200,235,4
"249","ml_papa_pp_0.01_063_.mpx","papa","0.01","063",0.02,20,23,2
"250","ml_papa_pp_0.01_063_.mpx","papa","0.01","063",0.05,50,59,2
"251","ml_papa_pp_0.01_063_.mpx","papa","0.01","063",0.1,100,127,4
"252","ml_papa_pp_0.01_063_.mpx","papa","0.01","063",0.2,200,234,4
"253","ml_papa_pp_0.01_064_.mpx","papa","0.01","064",0.02,20,27,2
"254","ml_papa_pp_0.01_064_.mpx","papa","0.01","064",0.05,50,62,3
"255","ml_papa_pp_0.01_064_.mpx","papa","0.01","064",0.1,100,125,3
