"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"179","ml_papapapapa_pp_0.01_045_.mpx","papapapapa","0.01","045",0.1,100,194,6
"180","ml_papapapapa_pp_0.01_045_.mpx","papapapapa","0.01","045",0.2,200,325,4
"181","ml_papapapapa_pp_0.01_046_.mpx","papapapapa","0.01","046",0.02,20,61,9
"182","ml_papapapapa_pp_0.01_046_.mpx","papapapapa","0.01","046",0.05,50,123,9
"183","ml_papapapapa_pp_0.01_046_.mpx","papapapapa","0.01","046",0.1,100,207,8
"184","ml_papapapapa_pp_0.01_046_.mpx","papapapapa","0.01","046",0.2,200,326,6
"185","ml_papapapapa_pp_0.01_047_.mpx","papapapapa","0.01","047",0.02,20,36,7
"186","ml_papapapapa_pp_0.01_047_.mpx","papapapapa","0.01","047",0.05,50,95,7
"187","ml_papapapapa_pp_0.01_047_.mpx","papapapapa","0.01","047",0.1,100,163,7
"188","ml_papapapapa_pp_0.01_047_.mpx","papapapapa","0.01","047",0.2,200,329,8
"189","ml_papapapapa_pp_0.01_048_.mpx","papapapapa","0.01","048",0.02,20,22,2
"190","ml_papapapapa_pp_0.01_048_.mpx","papapapapa","0.01","048",0.05,50,81,12
"191","ml_papapapapa_pp_0.01_048_.mpx","papapapapa","0.01","048",0.1,100,154,5
"192","ml_papapapapa_pp_0.01_048_.mpx","papapapapa","0.01","048",0.2,200,304,5
"193","ml_papapapapa_pp_0.01_049_.mpx","papapapapa","0.01","049",0.02,20,37,6
"194","ml_papapapapa_pp_0.01_049_.mpx","papapapapa","0.01","049",0.05,50,99,11
"195","ml_papapapapa_pp_0.01_049_.mpx","papapapapa","0.01","049",0.1,100,170,7
"196","ml_papapapapa_pp_0.01_049_.mpx","papapapapa","0.01","049",0.2,200,311,7
"197","ml_papapapapa_pp_0.01_050_.mpx","papapapapa","0.01","050",0.02,20,34,4
"198","ml_papapapapa_pp_0.01_050_.mpx","papapapapa","0.01","050",0.05,50,89,5
"199","ml_papapapapa_pp_0.01_050_.mpx","papapapapa","0.01","050",0.1,100,162,6
"200","ml_papapapapa_pp_0.01_050_.mpx","papapapapa","0.01","050",0.2,200,286,5
"201","ml_papapapapa_pp_0.01_051_.mpx","papapapapa","0.01","051",0.02,20,27,2
"202","ml_papapapapa_pp_0.01_051_.mpx","papapapapa","0.01","051",0.05,50,85,6
"203","ml_papapapapa_pp_0.01_051_.mpx","papapapapa","0.01","051",0.1,100,145,6
"204","ml_papapapapa_pp_0.01_051_.mpx","papapapapa","0.01","051",0.2,200,294,6
"205","ml_papapapapa_pp_0.01_052_.mpx","papapapapa","0.01","052",0.02,20,78,9
"206","ml_papapapapa_pp_0.01_052_.mpx","papapapapa","0.01","052",0.05,50,124,9
"207","ml_papapapapa_pp_0.01_052_.mpx","papapapapa","0.01","052",0.1,100,181,9
"208","ml_papapapapa_pp_0.01_052_.mpx","papapapapa","0.01","052",0.2,200,304,7
"209","ml_papapapapa_pp_0.01_053_.mpx","papapapapa","0.01","053",0.02,20,49,5
"210","ml_papapapapa_pp_0.01_053_.mpx","papapapapa","0.01","053",0.05,50,109,5
"211","ml_papapapapa_pp_0.01_053_.mpx","papapapapa","0.01","053",0.1,100,181,8
"212","ml_papapapapa_pp_0.01_053_.mpx","papapapapa","0.01","053",0.2,200,316,7
"213","ml_papapapapa_pp_0.01_054_.mpx","papapapapa","0.01","054",0.02,20,37,6
"214","ml_papapapapa_pp_0.01_054_.mpx","papapapapa","0.01","054",0.05,50,82,7
"215","ml_papapapapa_pp_0.01_054_.mpx","papapapapa","0.01","054",0.1,100,152,7
"216","ml_papapapapa_pp_0.01_054_.mpx","papapapapa","0.01","054",0.2,200,305,9
"217","ml_papapapapa_pp_0.01_055_.mpx","papapapapa","0.01","055",0.02,20,38,4
"218","ml_papapapapa_pp_0.01_055_.mpx","papapapapa","0.01","055",0.05,50,94,6
"219","ml_papapapapa_pp_0.01_055_.mpx","papapapapa","0.01","055",0.1,100,186,6
"220","ml_papapapapa_pp_0.01_055_.mpx","papapapapa","0.01","055",0.2,200,315,6
"221","ml_papapapapa_pp_0.01_056_.mpx","papapapapa","0.01","056",0.02,20,31,3
"222","ml_papapapapa_pp_0.01_056_.mpx","papapapapa","0.01","056",0.05,50,96,6
"223","ml_papapapapa_pp_0.01_056_.mpx","papapapapa","0.01","056",0.1,100,177,6
"224","ml_papapapapa_pp_0.01_056_.mpx","papapapapa","0.01","056",0.2,200,302,6
"225","ml_papapapapa_pp_0.01_057_.mpx","papapapapa","0.01","057",0.02,20,48,5
"226","ml_papapapapa_pp_0.01_057_.mpx","papapapapa","0.01","057",0.05,50,104,5
"227","ml_papapapapa_pp_0.01_057_.mpx","papapapapa","0.01","057",0.1,100,192,6
"228","ml_papapapapa_pp_0.01_057_.mpx","papapapapa","0.01","057",0.2,200,319,6
"229","ml_papapapapa_pp_0.01_058_.mpx","papapapapa","0.01","058",0.02,20,85,11
"230","ml_papapapapa_pp_0.01_058_.mpx","papapapapa","0.01","058",0.05,50,125,10
"231","ml_papapapapa_pp_0.01_058_.mpx","papapapapa","0.01","058",0.1,100,192,10
"232","ml_papapapapa_pp_0.01_058_.mpx","papapapapa","0.01","058",0.2,200,309,5
"233","ml_papapapapa_pp_0.01_059_.mpx","papapapapa","0.01","059",0.02,20,41,6
"234","ml_papapapapa_pp_0.01_059_.mpx","papapapapa","0.01","059",0.05,50,77,6
"235","ml_papapapapa_pp_0.01_059_.mpx","papapapapa","0.01","059",0.1,100,136,6
"236","ml_papapapapa_pp_0.01_059_.mpx","papapapapa","0.01","059",0.2,200,289,6
"237","ml_papapapapa_pp_0.01_060_.mpx","papapapapa","0.01","060",0.02,20,58,8
"238","ml_papapapapa_pp_0.01_060_.mpx","papapapapa","0.01","060",0.05,50,103,8
"239","ml_papapapapa_pp_0.01_060_.mpx","papapapapa","0.01","060",0.1,100,167,8
"240","ml_papapapapa_pp_0.01_060_.mpx","papapapapa","0.01","060",0.2,200,294,6
"241","ml_papapapapa_pp_0.01_061_.mpx","papapapapa","0.01","061",0.02,20,34,6
"242","ml_papapapapa_pp_0.01_061_.mpx","papapapapa","0.01","061",0.05,50,97,7
"243","ml_papapapapa_pp_0.01_061_.mpx","papapapapa","0.01","061",0.1,100,191,7
"244","ml_papapapapa_pp_0.01_061_.mpx","papapapapa","0.01","061",0.2,200,318,7
"245","ml_papapapapa_pp_0.01_062_.mpx","papapapapa","0.01","062",0.02,20,51,6
"246","ml_papapapapa_pp_0.01_062_.mpx","papapapapa","0.01","062",0.05,50,91,6
"247","ml_papapapapa_pp_0.01_062_.mpx","papapapapa","0.01","062",0.1,100,157,6
"248","ml_papapapapa_pp_0.01_062_.mpx","papapapapa","0.01","062",0.2,200,284,4
"249","ml_papapapapa_pp_0.01_063_.mpx","papapapapa","0.01","063",0.02,20,25,3
"250","ml_papapapapa_pp_0.01_063_.mpx","papapapapa","0.01","063",0.05,50,76,5
"251","ml_papapapapa_pp_0.01_063_.mpx","papapapapa","0.01","063",0.1,100,184,8
"252","ml_papapapapa_pp_0.01_063_.mpx","papapapapa","0.01","063",0.2,200,297,5
"253","ml_papapapapa_pp_0.01_064_.mpx","papapapapa","0.01","064",0.02,20,38,8
"254","ml_papapapapa_pp_0.01_064_.mpx","papapapapa","0.01","064",0.05,50,103,8
"255","ml_papapapapa_pp_0.01_064_.mpx","papapapapa","0.01","064",0.1,100,186,8
"256","ml_papapapapa_pp_0.01_064_.mpx","papapapapa","0.01","064",0.2,200,315,5
"257","ml_papapapapa_pp_0.01_065_.mpx","papapapapa","0.01","065",0.02,20,35,5
"258","ml_papapapapa_pp_0.01_065_.mpx","papapapapa","0.01","065",0.05,50,88,4
"259","ml_papapapapa_pp_0.01_065_.mpx","papapapapa","0.01","065",0.1,100,188,5
"260","ml_papapapapa_pp_0.01_065_.mpx","papapapapa","0.01","065",0.2,200,311,5
"261","ml_papapapapa_pp_0.01_066_.mpx","papapapapa","0.01","066",0.02,20,45,6
"262","ml_papapapapa_pp_0.01_066_.mpx","papapapapa","0.01","066",0.05,50,105,7
"263","ml_papapapapa_pp_0.01_066_.mpx","papapapapa","0.01","066",0.1,100,176,7
"264","ml_papapapapa_pp_0.01_066_.mpx","papapapapa","0.01","066",0.2,200,325,6
"265","ml_papapapapa_pp_0.01_067_.mpx","papapapapa","0.01","067",0.02,20,53,6
"266","ml_papapapapa_pp_0.01_067_.mpx","papapapapa","0.01","067",0.05,50,105,8
"267","ml_papapapapa_pp_0.01_067_.mpx","papapapapa","0.01","067",0.1,100,174,9
"268","ml_papapapapa_pp_0.01_067_.mpx","papapapapa","0.01","067",0.2,200,305,6
"269","ml_papapapapa_pp_0.01_068_.mpx","papapapapa","0.01","068",0.02,20,43,8
"270","ml_papapapapa_pp_0.01_068_.mpx","papapapapa","0.01","068",0.05,50,91,8
"271","ml_papapapapa_pp_0.01_068_.mpx","papapapapa","0.01","068",0.1,100,159,5
"272","ml_papapapapa_pp_0.01_068_.mpx","papapapapa","0.01","068",0.2,200,300,9
"273","ml_papapapapa_pp_0.01_069_.mpx","papapapapa","0.01","069",0.02,20,40,6
