"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"153","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.02,20,33,3
"154","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.05,50,71,3
"155","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.1,100,134,3
"156","ml_ererer_pp_0.01_039_.mpx","ererer","0.01","039",0.2,200,256,4
"157","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.02,20,23,4
"158","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.05,50,67,4
"159","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.1,100,140,4
"160","ml_ererer_pp_0.01_040_.mpx","ererer","0.01","040",0.2,200,257,4
"161","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.02,20,25,3
"162","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.05,50,68,5
"163","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.1,100,134,5
"164","ml_ererer_pp_0.01_041_.mpx","ererer","0.01","041",0.2,200,262,5
"165","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.02,20,24,2
"166","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.05,50,71,5
"167","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.1,100,139,5
"168","ml_ererer_pp_0.01_042_.mpx","ererer","0.01","042",0.2,200,263,5
"169","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.02,20,23,2
"170","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.05,50,61,2
"171","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.1,100,130,3
"172","ml_ererer_pp_0.01_043_.mpx","ererer","0.01","043",0.2,200,246,4
"173","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.02,20,31,5
"174","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.05,50,69,5
"175","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.1,100,133,4
"176","ml_ererer_pp_0.01_044_.mpx","ererer","0.01","044",0.2,200,262,4
"177","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.02,20,22,2
"178","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.05,50,68,4
"179","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.1,100,127,4
"180","ml_ererer_pp_0.01_045_.mpx","ererer","0.01","045",0.2,200,256,4
"181","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.02,20,33,4
"182","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.05,50,67,4
"183","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.1,100,132,4
"184","ml_ererer_pp_0.01_046_.mpx","ererer","0.01","046",0.2,200,261,4
"185","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.02,20,29,4
"186","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.05,50,75,4
"187","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.1,100,139,4
"188","ml_ererer_pp_0.01_047_.mpx","ererer","0.01","047",0.2,200,261,4
"189","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.02,20,27,4
"190","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.05,50,66,4
"191","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.1,100,127,4
"192","ml_ererer_pp_0.01_048_.mpx","ererer","0.01","048",0.2,200,251,4
"193","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.02,20,28,4
"194","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.05,50,65,4
"195","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.1,100,139,5
"196","ml_ererer_pp_0.01_049_.mpx","ererer","0.01","049",0.2,200,271,5
"197","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.02,20,27,3
"198","ml_ererer_pp_0.01_050_.mpx","ererer","0.01","050",0.05,50,70,3
