"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"208","ml_ererer_pp_0.01_052_.mpx","ererer","0.01","052",0.2,200,280,3
"209","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.02,20,29,4
"210","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.05,50,84,4
"211","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.1,100,144,4
"212","ml_ererer_pp_0.01_053_.mpx","ererer","0.01","053",0.2,200,260,3
"213","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.02,20,28,4
"214","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.05,50,73,5
"215","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.1,100,158,5
"216","ml_ererer_pp_0.01_054_.mpx","ererer","0.01","054",0.2,200,270,4
"217","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.02,20,31,3
"218","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.05,50,75,3
"219","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.1,100,146,3
"220","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.2,200,279,3
"221","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.02,20,24,2
"222","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.05,50,69,5
"223","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.1,100,139,5
"224","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.2,200,270,4
"225","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.02,20,34,3
"226","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.05,50,77,3
"227","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.1,100,151,3
"228","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.2,200,265,3
"229","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.02,20,34,6
"230","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.05,50,76,4
"231","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.1,100,141,4
"232","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.2,200,252,3
"233","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.02,20,43,4
"234","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.05,50,93,4
"235","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.1,100,159,4
"236","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.2,200,270,4
"237","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.02,20,33,4
"238","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.05,50,74,4
"239","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.1,100,141,4
"240","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.2,200,255,4
"241","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.02,20,31,4
"242","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.05,50,81,4
"243","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.1,100,146,4
"244","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.2,200,273,5
"245","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.02,20,26,2
"246","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.05,50,71,3
"247","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.1,100,141,3
"248","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.2,200,252,3
"249","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.02,20,33,5
"250","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.05,50,88,5
"251","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.1,100,157,5
"252","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.2,200,282,4
"253","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.02,20,31,3
"254","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.05,50,72,3
"255","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.1,100,138,4
"256","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.2,200,267,6
"257","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.02,20,37,4
"258","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.05,50,87,4
"259","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.1,100,170,4
"260","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.2,200,295,4
"261","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.02,20,31,4
"262","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.05,50,71,4
"263","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.1,100,139,5
"264","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.2,200,254,3
"265","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.02,20,25,3
"266","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.05,50,75,4
"267","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.1,100,139,4
"268","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.2,200,263,4
