"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"218","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.05,50,78,75,0
"219","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.1,100,152,146,0
"220","ml_ererer_pp_0.01_055_.mpx","ererer","0.01","055",0.2,200,291,280,0
"221","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.02,20,24,22,0
"222","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.05,50,71,67,0
"223","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.1,100,147,141,0
"224","ml_ererer_pp_0.01_056_.mpx","ererer","0.01","056",0.2,200,288,276,0
"225","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.02,20,34,31,0
"226","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.05,50,84,77,0
"227","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.1,100,158,148,0
"228","ml_ererer_pp_0.01_057_.mpx","ererer","0.01","057",0.2,200,278,267,0
"229","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.02,20,34,29,0
"230","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.05,50,78,71,0
"231","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.1,100,148,138,0
"232","ml_ererer_pp_0.01_058_.mpx","ererer","0.01","058",0.2,200,271,261,0
"233","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.02,20,47,39,0
"234","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.05,50,100,87,0
"235","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.1,100,170,157,0
"236","ml_ererer_pp_0.01_059_.mpx","ererer","0.01","059",0.2,200,296,278,0
"237","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.02,20,33,31,0
"238","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.05,50,76,73,0
"239","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.1,100,147,139,0
"240","ml_ererer_pp_0.01_060_.mpx","ererer","0.01","060",0.2,200,271,262,0
"241","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.02,20,32,31,0
"242","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.05,50,87,78,0
"243","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.1,100,156,146,0
"244","ml_ererer_pp_0.01_061_.mpx","ererer","0.01","061",0.2,200,293,281,0
"245","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.02,20,26,26,0
"246","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.05,50,73,67,0
"247","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.1,100,146,134,0
"248","ml_ererer_pp_0.01_062_.mpx","ererer","0.01","062",0.2,200,271,258,0
"249","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.02,20,33,30,0
"250","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.05,50,88,81,0
"251","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.1,100,161,149,0
"252","ml_ererer_pp_0.01_063_.mpx","ererer","0.01","063",0.2,200,307,289,0
"253","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.02,20,31,28,0
"254","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.05,50,72,66,0
"255","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.1,100,140,131,0
"256","ml_ererer_pp_0.01_064_.mpx","ererer","0.01","064",0.2,200,288,271,0
"257","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.02,20,37,36,0
"258","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.05,50,88,81,0
"259","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.1,100,175,163,0
"260","ml_ererer_pp_0.01_065_.mpx","ererer","0.01","065",0.2,200,311,292,0
"261","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.02,20,31,30,0
"262","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.05,50,74,72,0
"263","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.1,100,144,137,0
"264","ml_ererer_pp_0.01_066_.mpx","ererer","0.01","066",0.2,200,276,266,0
"265","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.02,20,29,28,0
"266","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.05,50,76,72,0
"267","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.1,100,144,137,0
"268","ml_ererer_pp_0.01_067_.mpx","ererer","0.01","067",0.2,200,277,270,0
"269","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.02,20,33,32,0
"270","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.05,50,81,79,0
"271","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.1,100,148,143,0
"272","ml_ererer_pp_0.01_068_.mpx","ererer","0.01","068",0.2,200,269,262,0
"273","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.02,20,35,33,0
"274","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.05,50,83,80,0
"275","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.1,100,156,148,0
"276","ml_ererer_pp_0.01_069_.mpx","ererer","0.01","069",0.2,200,284,272,0
"277","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.02,20,31,30,0
"278","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.05,50,85,78,0
"279","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.1,100,146,139,0
"280","ml_ererer_pp_0.01_070_.mpx","ererer","0.01","070",0.2,200,300,287,0
"281","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.02,20,29,28,0
"282","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.05,50,74,71,0
"283","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.1,100,146,139,0
"284","ml_ererer_pp_0.01_071_.mpx","ererer","0.01","071",0.2,200,279,267,0
"285","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.02,20,36,33,0
"286","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.05,50,79,73,0
"287","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.1,100,151,145,0
"288","ml_ererer_pp_0.01_072_.mpx","ererer","0.01","072",0.2,200,281,274,0
"289","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.02,20,35,31,0
"290","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.05,50,77,72,0
"291","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.1,100,138,132,0
"292","ml_ererer_pp_0.01_073_.mpx","ererer","0.01","073",0.2,200,274,265,0
"293","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.02,20,31,29,0
"294","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.05,50,84,77,0
"295","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.1,100,156,147,0
"296","ml_ererer_pp_0.01_074_.mpx","ererer","0.01","074",0.2,200,284,274,0
"297","ml_ererer_pp_0.01_075_.mpx","ererer","0.01","075",0.02,20,29,27,0
"298","ml_ererer_pp_0.01_075_.mpx","ererer","0.01","075",0.05,50,72,68,0
"299","ml_ererer_pp_0.01_075_.mpx","ererer","0.01","075",0.1,100,158,144,0
