"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"2088","ml_EUAir_pp_0.2_022_.mpx","EUAir","0.2","022",0.2,83,404,92,0
"2089","ml_EUAir_pp_0.2_023_.mpx","EUAir","0.2","023",0.02,8,329,14,0
"2090","ml_EUAir_pp_0.2_023_.mpx","EUAir","0.2","023",0.05,20,342,27,0
"2091","ml_EUAir_pp_0.2_023_.mpx","EUAir","0.2","023",0.1,41,363,48,0
"2092","ml_EUAir_pp_0.2_023_.mpx","EUAir","0.2","023",0.2,83,405,90,0
"2093","ml_EUAir_pp_0.2_024_.mpx","EUAir","0.2","024",0.02,8,328,13,0
"2094","ml_EUAir_pp_0.2_024_.mpx","EUAir","0.2","024",0.05,20,341,26,0
"2095","ml_EUAir_pp_0.2_024_.mpx","EUAir","0.2","024",0.1,41,363,48,0
"2096","ml_EUAir_pp_0.2_024_.mpx","EUAir","0.2","024",0.2,83,405,90,0
"2097","ml_EUAir_pp_0.2_025_.mpx","EUAir","0.2","025",0.02,8,330,17,0
"2098","ml_EUAir_pp_0.2_025_.mpx","EUAir","0.2","025",0.05,20,343,30,0
"2099","ml_EUAir_pp_0.2_025_.mpx","EUAir","0.2","025",0.1,41,364,51,0
"2100","ml_EUAir_pp_0.2_025_.mpx","EUAir","0.2","025",0.2,83,406,93,0
"2101","ml_EUAir_pp_0.2_026_.mpx","EUAir","0.2","026",0.02,8,332,16,0
"2102","ml_EUAir_pp_0.2_026_.mpx","EUAir","0.2","026",0.05,20,344,28,0
"2103","ml_EUAir_pp_0.2_026_.mpx","EUAir","0.2","026",0.1,41,365,49,0
"2104","ml_EUAir_pp_0.2_026_.mpx","EUAir","0.2","026",0.2,83,407,91,0
"2105","ml_EUAir_pp_0.2_027_.mpx","EUAir","0.2","027",0.02,8,344,18,0
"2106","ml_EUAir_pp_0.2_027_.mpx","EUAir","0.2","027",0.05,20,356,30,0
"2107","ml_EUAir_pp_0.2_027_.mpx","EUAir","0.2","027",0.1,41,377,51,0
"2108","ml_EUAir_pp_0.2_027_.mpx","EUAir","0.2","027",0.2,83,417,91,2
"2109","ml_EUAir_pp_0.2_028_.mpx","EUAir","0.2","028",0.02,8,340,15,0
"2110","ml_EUAir_pp_0.2_028_.mpx","EUAir","0.2","028",0.05,20,353,28,0
"2111","ml_EUAir_pp_0.2_028_.mpx","EUAir","0.2","028",0.1,41,374,49,0
"2112","ml_EUAir_pp_0.2_028_.mpx","EUAir","0.2","028",0.2,83,416,91,0
"2113","ml_EUAir_pp_0.2_029_.mpx","EUAir","0.2","029",0.02,8,333,16,0
"2114","ml_EUAir_pp_0.2_029_.mpx","EUAir","0.2","029",0.05,20,346,29,0
"2115","ml_EUAir_pp_0.2_029_.mpx","EUAir","0.2","029",0.1,41,367,50,0
"2116","ml_EUAir_pp_0.2_029_.mpx","EUAir","0.2","029",0.2,83,409,92,0
"2117","ml_EUAir_pp_0.2_030_.mpx","EUAir","0.2","030",0.02,8,341,14,0
"2118","ml_EUAir_pp_0.2_030_.mpx","EUAir","0.2","030",0.05,20,355,28,0
"2119","ml_EUAir_pp_0.2_030_.mpx","EUAir","0.2","030",0.1,41,376,49,0
"2120","ml_EUAir_pp_0.2_030_.mpx","EUAir","0.2","030",0.2,83,417,90,1
"2121","ml_EUAir_pp_0.2_031_.mpx","EUAir","0.2","031",0.02,8,348,14,0
"2122","ml_EUAir_pp_0.2_031_.mpx","EUAir","0.2","031",0.05,20,360,26,0
"2123","ml_EUAir_pp_0.2_031_.mpx","EUAir","0.2","031",0.1,41,381,47,0
"2124","ml_EUAir_pp_0.2_031_.mpx","EUAir","0.2","031",0.2,83,417,83,6
"2125","ml_EUAir_pp_0.2_032_.mpx","EUAir","0.2","032",0.02,8,337,14,0
"2126","ml_EUAir_pp_0.2_032_.mpx","EUAir","0.2","032",0.05,20,349,26,0
"2127","ml_EUAir_pp_0.2_032_.mpx","EUAir","0.2","032",0.1,41,370,47,0
"2128","ml_EUAir_pp_0.2_032_.mpx","EUAir","0.2","032",0.2,83,412,89,0
"2129","ml_EUAir_pp_0.2_033_.mpx","EUAir","0.2","033",0.02,8,341,16,0
"2130","ml_EUAir_pp_0.2_033_.mpx","EUAir","0.2","033",0.05,20,354,29,0
"2131","ml_EUAir_pp_0.2_033_.mpx","EUAir","0.2","033",0.1,41,376,51,0
"2132","ml_EUAir_pp_0.2_033_.mpx","EUAir","0.2","033",0.2,83,417,92,1
"2133","ml_EUAir_pp_0.2_034_.mpx","EUAir","0.2","034",0.02,8,345,14,0
"2134","ml_EUAir_pp_0.2_034_.mpx","EUAir","0.2","034",0.05,20,357,26,0
"2135","ml_EUAir_pp_0.2_034_.mpx","EUAir","0.2","034",0.1,41,378,47,0
"2136","ml_EUAir_pp_0.2_034_.mpx","EUAir","0.2","034",0.2,83,417,86,3
"2137","ml_EUAir_pp_0.2_035_.mpx","EUAir","0.2","035",0.02,8,328,16,0
"2138","ml_EUAir_pp_0.2_035_.mpx","EUAir","0.2","035",0.05,20,340,28,0
"2139","ml_EUAir_pp_0.2_035_.mpx","EUAir","0.2","035",0.1,41,361,49,0
"2140","ml_EUAir_pp_0.2_035_.mpx","EUAir","0.2","035",0.2,83,403,91,0
"2141","ml_EUAir_pp_0.2_036_.mpx","EUAir","0.2","036",0.02,8,336,14,0
"2142","ml_EUAir_pp_0.2_036_.mpx","EUAir","0.2","036",0.05,20,348,26,0
"2143","ml_EUAir_pp_0.2_036_.mpx","EUAir","0.2","036",0.1,41,369,47,0
"2144","ml_EUAir_pp_0.2_036_.mpx","EUAir","0.2","036",0.2,83,411,89,0
"2145","ml_EUAir_pp_0.2_037_.mpx","EUAir","0.2","037",0.02,8,339,13,0
"2146","ml_EUAir_pp_0.2_037_.mpx","EUAir","0.2","037",0.05,20,353,27,0
"2147","ml_EUAir_pp_0.2_037_.mpx","EUAir","0.2","037",0.1,41,374,48,0
"2148","ml_EUAir_pp_0.2_037_.mpx","EUAir","0.2","037",0.2,83,416,90,0
"2149","ml_EUAir_pp_0.2_038_.mpx","EUAir","0.2","038",0.02,8,344,17,0
"2150","ml_EUAir_pp_0.2_038_.mpx","EUAir","0.2","038",0.05,20,356,29,0
