"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"156","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.2,200,411,361,0
"157","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.02,20,52,39,0
"158","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.05,50,146,111,0
"159","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.1,100,267,211,0
"160","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.2,200,428,361,0
"161","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.02,20,72,52,0
"162","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.05,50,151,115,0
"163","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.1,100,270,209,0
"164","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.2,200,436,359,0
"165","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.02,20,62,43,0
"166","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.05,50,157,110,0
"167","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.1,100,266,208,0
"168","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.2,200,458,373,0
"169","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.02,20,48,36,0
"170","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.05,50,125,98,0
"171","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.1,100,217,179,0
"172","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.2,200,388,341,0
"173","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.02,20,73,51,0
"174","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.05,50,129,101,0
"175","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.1,100,231,190,0
"176","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.2,200,388,335,0
"177","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.02,20,73,54,0
"178","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.05,50,149,113,0
"179","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.1,100,258,210,0
"180","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.2,200,428,365,0
"181","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.02,20,70,57,0
"182","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.05,50,148,122,0
"183","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.1,100,261,221,0
"184","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.2,200,446,382,0
