"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"138","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.05,50,141,10
"139","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.1,100,235,8
"140","ml_ererererer_pp_0.01_035_.mpx","ererererer","0.01","035",0.2,200,362,7
"141","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.02,20,54,5
"142","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.05,50,127,5
"143","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.1,100,208,5
"144","ml_ererererer_pp_0.01_036_.mpx","ererererer","0.01","036",0.2,200,343,5
"145","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.02,20,38,7
"146","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.05,50,100,5
"147","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.1,100,188,5
"148","ml_ererererer_pp_0.01_037_.mpx","ererererer","0.01","037",0.2,200,362,5
"149","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.02,20,79,5
"150","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.05,50,158,6
"151","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.1,100,212,5
"152","ml_ererererer_pp_0.01_038_.mpx","ererererer","0.01","038",0.2,200,346,5
"153","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.02,20,45,4
"154","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.05,50,127,7
"155","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.1,100,222,5
"156","ml_ererererer_pp_0.01_039_.mpx","ererererer","0.01","039",0.2,200,370,5
"157","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.02,20,52,4
"158","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.05,50,128,7
"159","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.1,100,244,7
"160","ml_ererererer_pp_0.01_040_.mpx","ererererer","0.01","040",0.2,200,369,7
"161","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.02,20,68,7
"162","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.05,50,148,7
"163","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.1,100,252,5
"164","ml_ererererer_pp_0.01_041_.mpx","ererererer","0.01","041",0.2,200,358,5
"165","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.02,20,61,6
"166","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.05,50,151,8
"167","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.1,100,234,7
"168","ml_ererererer_pp_0.01_042_.mpx","ererererer","0.01","042",0.2,200,369,6
"169","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.02,20,48,7
"170","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.05,50,118,11
"171","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.1,100,199,6
"172","ml_ererererer_pp_0.01_043_.mpx","ererererer","0.01","043",0.2,200,342,6
"173","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.02,20,69,5
"174","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.05,50,124,6
"175","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.1,100,219,6
"176","ml_ererererer_pp_0.01_044_.mpx","ererererer","0.01","044",0.2,200,347,6
"177","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.02,20,72,8
"178","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.05,50,145,8
"179","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.1,100,233,8
"180","ml_ererererer_pp_0.01_045_.mpx","ererererer","0.01","045",0.2,200,375,8
"181","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.02,20,69,8
"182","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.05,50,134,4
"183","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.1,100,224,6
"184","ml_ererererer_pp_0.01_046_.mpx","ererererer","0.01","046",0.2,200,377,6
"185","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.02,20,49,5
"186","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.05,50,115,6
"187","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.1,100,195,6
"188","ml_ererererer_pp_0.01_047_.mpx","ererererer","0.01","047",0.2,200,352,6
"189","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.02,20,65,9
"190","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.05,50,138,9
"191","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.1,100,224,7
"192","ml_ererererer_pp_0.01_048_.mpx","ererererer","0.01","048",0.2,200,377,7
"193","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.02,20,59,8
"194","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.05,50,131,7
"195","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.1,100,229,7
"196","ml_ererererer_pp_0.01_049_.mpx","ererererer","0.01","049",0.2,200,385,8
"197","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.02,20,59,7
"198","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.05,50,121,7
"199","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.1,100,219,7
"200","ml_ererererer_pp_0.01_050_.mpx","ererererer","0.01","050",0.2,200,362,5
"201","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.02,20,47,4
"202","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.05,50,127,6
"203","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.1,100,219,6
"204","ml_ererererer_pp_0.01_051_.mpx","ererererer","0.01","051",0.2,200,360,4
"205","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.02,20,71,7
"206","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.05,50,120,7
"207","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.1,100,225,7
"208","ml_ererererer_pp_0.01_052_.mpx","ererererer","0.01","052",0.2,200,352,5
"209","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.02,20,65,7
"210","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.05,50,135,7
"211","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.1,100,239,6
"212","ml_ererererer_pp_0.01_053_.mpx","ererererer","0.01","053",0.2,200,366,6
"213","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.02,20,65,7
"214","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.05,50,149,6
"215","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.1,100,235,7
"216","ml_ererererer_pp_0.01_054_.mpx","ererererer","0.01","054",0.2,200,362,7
"217","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.02,20,65,6
"218","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.05,50,137,7
"219","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.1,100,234,6
"220","ml_ererererer_pp_0.01_055_.mpx","ererererer","0.01","055",0.2,200,362,6
"221","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.02,20,69,7
"222","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.05,50,133,7
"223","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.1,100,226,7
"224","ml_ererererer_pp_0.01_056_.mpx","ererererer","0.01","056",0.2,200,390,6
"225","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.02,20,78,6
"226","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.05,50,132,5
"227","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.1,100,218,6
"228","ml_ererererer_pp_0.01_057_.mpx","ererererer","0.01","057",0.2,200,367,8
"229","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.02,20,38,5
"230","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.05,50,89,5
"231","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.1,100,205,5
"232","ml_ererererer_pp_0.01_058_.mpx","ererererer","0.01","058",0.2,200,344,5
"233","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.02,20,88,7
"234","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.05,50,182,7
"235","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.1,100,271,7
"236","ml_ererererer_pp_0.01_059_.mpx","ererererer","0.01","059",0.2,200,404,7
"237","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.02,20,57,6
"238","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.05,50,114,6
"239","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.1,100,218,5
"240","ml_ererererer_pp_0.01_060_.mpx","ererererer","0.01","060",0.2,200,372,6
"241","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.02,20,68,11
"242","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.05,50,138,8
"243","ml_ererererer_pp_0.01_061_.mpx","ererererer","0.01","061",0.1,100,258,7
